text,polarity
anistorm sorry ,0
cleders sorryi was rooting for them too ,0
man that took forever ,0
shandasaurus  i see,0
i am listing more items on ebay to sell  takes forevermeanwhile coleman is watching the hills season premier without me ,0
just got my presentation done  slides done  im crying for this week will be the hardest of all weeks,0
just lost  ,0
i dont like the previously on skins thing that starts at season two i like it when it went straight into the intro like before ,0
houndour i wish i was thereim pretty good at scaring the shit out of people ,0
going to sound vain but running out of my fav lip gloss ,0
stuiy never again will i click on a link that screams quotim a spider im a spiderquot i should have known better yucky ,0
why is that when you have time off from work you get sick ,0
pratama same imac came out  more in indonesia than the states ,0
dammit i need to stop buying furniture ,0
misssil no i was half asleep and turned off the laptop after that ,0
death is peaceful  life however bites ,0
 i think jonathanrknight lost the net  sure hope not,0
httpisgdrzf  httpisgdrzy and  httpisgdrzg  test footage with my girlfriend in hd the dark one is underxposed ,0
such a tough game to watch tonight for state  finally going to bed after also staying up to watch the season premiere of the hills,0
seems jruby support for hpricot is now two versions behind ,0
jinxcat unlike my sisteri still dont have one ,0
fraking app store is pissing me off   httptinyurlcomcooho,0
logging out i need to study ,0
anyone else having problems accessing ttb i cant get on ,0
i strongly dislike people who make stupid comments and dont know the whole story ,0
emmaketurah  im sorry emma is swarley a goldfish im sad for u,0
all my tweets are already gone arent they  missed you guys tonight,0
cant sleep again face is kinda swollen dont let me be allergic to the thing thatll get me to thursday school tomorrow doubtful ,0
snickthedog if izzys on the cat tree shell stare him down but if shes on the floor he chases and she runs ,0
i am officially banning godaddycom from my comp my head hurts from the small print and i wasted  that couldve happily gone to boba ,0
humanopium pretty much just scary for me ,0
ilovepie mines too im finding it well hard to get fit ,0
good morning ready  go but i want  go back  bed ,0
hates waiting for mails ,0
wheat bread from the dollar store just doesnt toast nicely  going over my taxes and calling it an early night,0
why kutner i mean i knew something was going to happen to someone but it was so sad i lt house and it was well done but im still sad ,0
jonathanrknight aw ok goonite  ,0
ill so i cant go to the cinema ,0
fell asleep    really didnt mean too  christina,0
kelleyrowe hey you remember that time we used to be friends   ugh vomit sick  i need sleep ,0
my lymph nodes are as massive as rahm emanuels balls right now ,0
oh no my computer sucks i dont think ill be able to listen to the xbox  fancast tonite ,0
is missing playing my trumpet ,0
my throat is still really sore i was meant to be going on a  day camp from friday but not so sure now ,0
sasii i know exactly how you feel ,0
at work ,0
well bed time now  am sighs back to  am mornings for a week on wednesday ,0
hert jesus camp yeah ,0
marybethune oh no with everything that happened today i forgot we were going dress shopping for the opera tomorrow ,0
turtles are better than my mac  lasts longer and moves faster ,0
i am soaked this is not pleasant ,0
ginayates sorry to hear about maggie    thoughts to your mum,0
ewarden you may have to email this one to me  i hope you feel better,0
miamiiboii dead  yu gettin on wen im leavin ,0
arlenecd please tell me thats somewhere close to california lol ,0
phlaimeaux where are you ,0
stupid arranged marriages ill convert so you can marry melove you ,0
emilyruppe well he said that he is a looser and that is what the show implies ,0
poor sandra cantu amp the cantu family my prayers go out to them what a sick world we live in she was only  ,0
fuck omg  austins always there though man lt love you,0
nicolerichie i cried so hard when matthew died ,0
sad that the feet of my macbook just fell off  sad that the feet of my macbook just fell off ,0
chordsy  why am i the last to find out about these things like that youre on the twitter too ,0
lovebscott absolutely not ,0
httptwitpiccomycf  filled with curry  the true indian in me is coming out,0
im soooo cold right now ,0
heidimontag lol i kant believe cam got beat upp sooo embarasssiiiin ,0
jonathanrknight good knight hun looking forward to ur tweets again hate that i keep missing out on the fun cuz of the time difference ,0
tumblr this is exactly how it feels wearing a tie  httptinyurlcomcbvqh,0
daniela hahaa i just realized quotimpunequot definitely isnt the word i wanted dang im so unclever ,0
watching old videos of dance team and such makes me miss it  ,0
wahh  no csi anywhere dvred i love money  though  gonna watch it then sleep  goodnight tweeterslt,0
struggling hard with inventory ,0
ddlovato do you hate us please dont ,0
ballinbitch haha im not that ballin i still got bills to paaaaay ,0
im in one of those days when i really just want to work from home  crap ,0
paulewog waitis it a game or just episodes im so confused ,0
carlyw haha i cried  i guess he did,0
i dont get statistics  its all a bunch of mumbo jumbo for me,0
sloanb got it sadly only works for uk amp us at the moment ,0
evicted ,0
doesnt enjoy learning css ,0
nachojohnny brian dont make me fuck u up lol i replied  ur messagedid u get my   i miss u ,0
heidimontag i  dvrd it and went to watch it apparently the dish network went down so i missed it    i will have to catch a rerun,0
jessdubb lmao u may have to wait for another season to come thru its summe boo hot nd dry ass weather ,0
lizchavez i cant set my feet on the ground the missing eyelid people might get me  ,0
daniela my english professor would be ashamed ,0
o i wish the frogs werent becoming extinct    httptinyurlcomcxew,0
came home from cross county tired as ,0
i dont want to walk home in this snow who wants to pick me up ,0
heidimontag lauren is being stubborn she loves you you love her  i feel so bad for you though it made me cry  lol,0
is grouchy and wants bmar ,0
my heart is broken every morning dropping foo at pre school now i understand when moms say quothe has my heart brokenquot ,0
not feeling well and back hurts ,0
im in the mood for some chocolate i want miniature reeses cups now ,0
i cant take this heat its like an oven in here i feel sick nwo ,0
nickcarter come to the chat  just  minutes  please httpfanclubbackstreetboyscomchatphp,0
boredd colddd  internet keeps stuffing up,0
i had a horrible nightmare last night which affected my sleep now im really tired ,0
im lonely  keep me company  female new york,0
bornbroadway lost  and it was st ignacius prepatory school haha,0
birutagme yeah  it was really depressing stuff like that gets to me,0
whoisariston no problem tongueincheek remark  lots of acronyms but no nz ,0
greggrunberg hey you said matt was gonna go all ballistic i was disappointed  good ep tho mostly,0
ugh horrible ending to the sandra kantu story  prayers go out,0
danielledeleasa httptwitpiccomype  i hate  b allergic  i want a puppy soo bad that ive already thought some cool names,0
morning folks  am yawn up amp away to see to horses  hope twitter is better behaved today  last night was a travesty ,0
